phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
GI_540	75	373	0.0010204942006436398	2.991189458988697	0.271	0.888666695479933	0.358	1.419	2.431885045423356	0.38594304209813235	True	Both	Hepatitis	Gastrointestinal
EM_202	73	367	0.12564886396422648	0.9008414336635108	0.273	-0.41861482344217865	-0.954	0.117	0.6579575763008992	-0.18180210786384224	True	Both	Diabetes mellitus	Endocrine/Metab
GI_528.1	174	226	0.622027240386166	0.20619059587131913	0.209	-0.10301593689850502	-0.513	0.307	0.902112596490064	-0.044739252943114344	True	Both	Nausea	Gastrointestinal
MB_280.11	208	211	0.14319646914180648	0.8440676904858094	0.203	0.29695970998940013	-0.101	0.695	1.3457610776277236	0.12896796339598646	True	Both	Alcohol abuse and dependence	Mental
GU_614.5	58	125	0.1841367621363047	0.7348594977583317	0.322	0.42724524687545606	-0.203	1.058	1.5330285860957207	0.18555025313740314	True	Female	Inflammatory disease of cervix, vagina, and vulva	Genitourinary
GI_528	194	202	0.818179028810755	0.08715165633176493	0.207	-0.04760026923650185	-0.453	0.358	0.9535148601321666	-0.020672534266521846	True	Both	Nausea and vomiting	Gastrointestinal
NS_331.6	102	330	0.11484717116622707	0.9398796975697651	0.236	0.3715051389219252	-0.09	0.833	1.449915297083782	0.16134263183249312	True	Both	Migraine	Neurological
NS_336	65	366	0.2597762812267522	0.5854005045431527	0.282	0.31824335366376644	-0.235	0.872	1.3747107614253982	0.13821133239855882	True	Both	Mononeuropathies	Neurological
DE_682	82	341	0.841370432325438	0.07501275414875234	0.248	-0.049588903104055185	-0.535	0.436	0.9516205523546726	-0.021536186981726192	True	Both	Other follicular disorders	Dermatological
SS_800	199	204	0.2905724084415936	0.536745626894386	0.206	0.21751049807324163	-0.186	0.621	1.2429784783183404	0.09446360906923672	True	Both	Chest pain	Symptoms
GU_594.2	60	353	0.061583026853295704	1.2105389689992732	0.296	0.5535225805234197	-0.027	1.134	1.739369307426998	0.24039180233016955	True	Both	Dysuria	Genitourinary
CV_417.2	83	327	0.010792384295904995	1.966882598675341	0.25	0.6378155511344955	0.147	1.128	1.892342635336452	0.2769997743297927	True	Both	Tachycardia	Cardiovascular
MB_296	124	307	0.007451462464389286	2.1277584818984	0.216	0.5781807688929458	0.155	1.002	1.7827921678250258	0.2511007174727857	True	Both	Personality disorders	Mental
GU_594	134	273	0.10581803514247809	0.9754403068249584	0.226	0.3660635620983319	-0.078	0.81	1.4420468992683524	0.1589793850451539	True	Both	Abnormality of urination	Genitourinary
GI_540.1	54	401	0.004100588997652576	2.3871537579001703	0.31	0.8887975087014196	0.282	1.496	2.432203188948669	0.385999853558384	True	Both	Chronic hepatitis	Gastrointestinal
GI_529.1	109	277	0.23670633616640135	0.6257901167000911	0.23	0.27160979235263016	-0.178	0.722	1.3120749197409283	0.1179586340496353	True	Both	Diarrhea	Gastrointestinal
